target,feature,n,pearson,spearman,abs_spearman,abs_pearson
gpr_std,cov_dim_17,278,0.2648578335313364,0.34346568837958297,0.34346568837958297,0.2648578335313364
gpr_std,cov_dim_30,278,0.3414822027068972,0.3393056682619547,0.3393056682619547,0.3414822027068972
gpr_std,cov_dim_32,278,-0.2834718274093353,-0.3225901004461522,0.3225901004461522,0.2834718274093353
gpr_std,cov_dim_36,278,-0.2834718274093353,-0.3225901004461522,0.3225901004461522,0.2834718274093353
gpr_std,cov_dim_44,278,-0.2834718274093353,-0.3225901004461522,0.3225901004461522,0.2834718274093353
gpr_std,cov_dim_19,278,0.28347182740933524,0.3225901004461522,0.3225901004461522,0.28347182740933524
gpr_std,depth,224,0.2681931625489677,0.3187933686813994,0.3187933686813994,0.2681931625489677
gpr_std,cov_dim_37,278,0.284235501453744,0.31108584846226206,0.31108584846226206,0.284235501453744
gpr_std,cov_dim_45,278,0.2716890878608052,0.310314418302351,0.310314418302351,0.2716890878608052
gpr_std,cov_dim_62,278,0.3147477904420821,0.3039519277412669,0.3039519277412669,0.3147477904420821
gpr_std,cov_dim_42,278,0.28442144099934386,0.2931289887659339,0.2931289887659339,0.28442144099934386
gpr_std,cov_dim_33,278,0.25947772044129147,0.2811665653399057,0.2811665653399057,0.25947772044129147
gpr_std,cov_dim_66,278,0.24535958220987078,0.278572041343706,0.278572041343706,0.24535958220987078
gpr_std,is_root,278,-0.198342914795669,-0.26830853046733727,0.26830853046733727,0.198342914795669
gpr_std,cov_dim_50,278,0.262083261161611,0.2626653203144924,0.2626653203144924,0.262083261161611
gpr_std,child_cov_dist_std,254,0.16038376910209087,0.24578355277033315,0.24578355277033315,0.16038376910209087
gpr_std,cov_dim_22,278,0.22699307594870272,0.2290215650945995,0.2290215650945995,0.22699307594870272
gpr_std,status,278,-0.19004566642746953,-0.21415135774961097,0.21415135774961097,0.19004566642746953
gpr_std,child_cov_spread_max_eig,177,0.18706447616260025,0.21018755730709396,0.21018755730709396,0.18706447616260025
gpr_std,cov_dim_20,278,0.15287661929875235,0.2078054060514384,0.2078054060514384,0.15287661929875235
gpr_std,cov_dim_07,278,0.13276434213933214,0.19901279046600026,0.19901279046600026,0.13276434213933214
gpr_std,neighbor_cov_dist_std,278,0.09314468196920739,0.19526965384653602,0.19526965384653602,0.09314468196920739
gpr_std,cov_dim_10,278,0.1788232601080087,0.17761409731015423,0.17761409731015423,0.1788232601080087
gpr_std,cov_dim_21,278,0.16833721312067232,0.1675329041739029,0.1675329041739029,0.16833721312067232
gpr_std,cov_dim_14,278,0.13868307953569034,0.15515600559990156,0.15515600559990156,0.13868307953569034
gpr_std,cov_dim_03,278,-0.13182501104833577,-0.14691536444173253,0.14691536444173253,0.13182501104833577
gpr_std,cov_dim_02,278,0.11405976805446193,0.13590871552085157,0.13590871552085157,0.11405976805446193
gpr_std,cov_dim_08,278,0.14369672576975526,0.13542844305945287,0.13542844305945287,0.14369672576975526
gpr_std,cov_dim_13,278,0.0698629933057746,0.1343822759508371,0.1343822759508371,0.0698629933057746
gpr_std,cov_dim_58,278,0.1445774337775574,0.1340875673855969,0.1340875673855969,0.1445774337775574
gpr_std,gpr_residual_true_minus_mean,278,-0.03169082101447882,-0.1314888044870376,0.1314888044870376,0.03169082101447882
gpr_std,cov_dim_34,278,0.08147432911010352,0.12982007572766016,0.12982007572766016,0.08147432911010352
gpr_std,child_cov_spread_anisotropy,172,0.13297961703658698,0.12600242611789467,0.12600242611789467,0.13297961703658698
gpr_std,cov_dim_71,278,0.1480350139697021,0.11468905961779083,0.11468905961779083,0.1480350139697021
