target,feature,n,pearson,spearman,abs_spearman,abs_pearson
gpr_std,cov_dim_70,278,0.22232533205198887,0.3452242527944987,0.3452242527944987,0.22232533205198887
gpr_std,neighbor_cov_dist_mean,278,0.41988532163233655,0.34309966336035536,0.34309966336035536,0.41988532163233655
gpr_std,child_cov_spread_trace,177,0.33506331006800044,0.3423509495769575,0.3423509495769575,0.33506331006800044
gpr_std,cov_dim_24,278,-0.25497528842153194,-0.33959312200752884,0.33959312200752884,0.25497528842153194
gpr_std,cov_dim_45,278,0.1965203426487369,0.3395448861460851,0.3395448861460851,0.1965203426487369
gpr_std,cov_dim_62,278,0.307800990145537,0.3224444915326922,0.3224444915326922,0.307800990145537
gpr_std,cov_dim_33,278,0.19096900520771734,0.30526380268477254,0.30526380268477254,0.19096900520771734
gpr_std,cov_dim_42,278,0.2890496750499901,0.29943998115862824,0.29943998115862824,0.2890496750499901
gpr_std,depth,224,0.17167382717449906,0.2965704101738343,0.2965704101738343,0.17167382717449906
gpr_std,is_root,278,-0.1272105128056736,-0.29608168704066606,0.29608168704066606,0.1272105128056736
gpr_std,cov_dim_30,278,0.2200129624917315,0.27307362912069943,0.27307362912069943,0.2200129624917315
gpr_std,cov_dim_50,278,0.2822271550531345,0.2530350610912297,0.2530350610912297,0.2822271550531345
gpr_std,child_cov_dist_std,254,0.08063615299672151,0.2364813264639091,0.2364813264639091,0.08063615299672151
gpr_std,cov_dim_22,278,0.22480744453157384,0.21024930566061592,0.21024930566061592,0.22480744453157384
gpr_std,cov_dim_66,278,0.1295223912952755,0.20796348625018934,0.20796348625018934,0.1295223912952755
gpr_std,child_cov_spread_max_eig,177,0.22980807870572134,0.19488073828810618,0.19488073828810618,0.22980807870572134
gpr_std,cov_dim_08,278,0.2155815296766824,0.1928179219004883,0.1928179219004883,0.2155815296766824
gpr_std,neighbor_cov_dist_std,278,0.019826066205156475,0.17789151247101895,0.17789151247101895,0.019826066205156475
gpr_std,cov_dim_21,278,0.2488201822502006,0.17769782195524084,0.17769782195524084,0.2488201822502006
gpr_std,cov_dim_10,278,0.17843251620939563,0.17693939988447463,0.17693939988447463,0.17843251620939563
gpr_std,cov_dim_07,278,0.1207882746784546,0.1766732301399058,0.1766732301399058,0.1207882746784546
gpr_std,status,278,-0.1176665439116149,-0.1704765456339157,0.1704765456339157,0.1176665439116149
gpr_std,cov_dim_13,278,0.07337108787355787,0.16464669320955752,0.16464669320955752,0.07337108787355787
gpr_std,cov_dim_58,278,0.14521865352681496,0.16224595653657223,0.16224595653657223,0.14521865352681496
gpr_std,cov_dim_02,278,0.1944864865288988,0.15812094326525666,0.15812094326525666,0.1944864865288988
gpr_std,cov_dim_03,278,-0.17051057541479536,-0.15804787196544587,0.15804787196544587,0.17051057541479536
gpr_std,cov_dim_71,278,0.11774343680164277,0.15372845207467878,0.15372845207467878,0.11774343680164277
gpr_std,cov_dim_34,278,0.07676587839154876,0.14501852361772768,0.14501852361772768,0.07676587839154876
gpr_std,cov_dim_14,278,0.08283181276949732,0.1449546168525074,0.1449546168525074,0.08283181276949732
gpr_std,cov_dim_20,278,0.07301704843123501,0.13959112853232888,0.13959112853232888,0.07301704843123501
gpr_std,cov_dim_06,278,0.16680773777226077,0.1262562253853438,0.1262562253853438,0.16680773777226077
gpr_std,child_cov_spread_anisotropy,172,0.1267391524709057,0.1219873133451004,0.1219873133451004,0.1267391524709057
